         466104169 function calls (439067109 primitive calls) in 1497.898 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.036    0.036 client_options.py:15(<module>)
        1    0.000    0.000    0.003    0.003 core.py:15(<module>)
       15    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
        5    0.000    0.000    0.001    0.000 selector_events.py:477(_sock_connect)
        5    0.000    0.000    0.004    0.001 parser.py:60(parsestr)
      268    0.000    0.000    0.000    0.000 pyparsing.py:3229(<genexpr>)
       49    0.000    0.000    0.001    0.000 pyparsing.py:3499(__init__)
        1    0.000    0.000    0.002    0.002 markers.py:4(<module>)
       22    0.000    0.000    0.000    0.000 sre_compile.py:416(_bytes_to_codes)
       43    0.000    0.000    0.002    0.000 __init__.py:2627(activate)
       13    0.000    0.000    0.006    0.000 enum.py:624(_convert)
       66    0.000    0.000    0.009    0.000 inspect.py:3068(signature)
        1    0.000    0.000    0.003    0.003 typing.py:19(<module>)
        2    0.000    0.000    0.002    0.001 platform.py:548(_mac_ver_xml)
       22    0.000    0.000    0.001    0.000 functional.py:205(inner)
       10    0.000    0.000    0.000    0.000 message.py:497(get_all)
       36    0.000    0.000    0.000    0.000 scanner.py:1313(scan_plain_spaces)
        1    0.000    0.000    0.000    0.000 pickle.py:372(_Pickler)
        1    0.000    0.000    0.014    0.014 tracing.py:1(<module>)
       51    0.000    0.000    0.000    0.000 __init__.py:2747(<listcomp>)
      115    0.000    0.000    0.001    0.000 version.py:266(public)
      121    0.000    0.000    0.000    0.000 pyparsing.py:2327(__init__)
        5    0.000    0.000    0.000    0.000 {built-in method posix.uname}
      159    0.000    0.000    0.000    0.000 scanner.py:125(peek_token)
        1    0.000    0.000    0.000    0.000 cgi.py:286(FieldStorage)
       44    0.000    0.000    0.000    0.000 markers.py:129(<lambda>)
       27    0.000    0.000    0.001    0.000 memory.py:39(add_job)
       50    0.000    0.000    0.002    0.000 __init__.py:48(__get__)
      161    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
       15    0.000    0.000    0.000    0.000 {method 'setsockopt' of '_socket.socket' objects}
       10    0.000    0.000    0.000    0.000 client_proto.py:13(__init__)
       10    0.000    0.000    0.007    0.001 __init__.py:2859(_parsed_pkg_info)
       22    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
       39    0.000    0.000    0.000    0.000 dataclasses.py:497(<listcomp>)
        4    0.000    0.000    0.000    0.000 {method 'close' of '_io.TextIOWrapper' objects}
       28    0.000    0.000    0.001    0.000 enum.py:124(__prepare__)
       35    0.000    0.000    0.000    0.000 socket.py:432(family)
       10    0.000    0.000    0.000    0.000 ipaddress.py:27(ip_address)
        1    0.000    0.000    0.000    0.000 process.py:10(<module>)
        5    0.000    0.000    0.002    0.000 __init__.py:26(__init__)
        1    0.000    0.000    0.000    0.000 quoting.py:6(<setcomp>)
       62    0.000    0.000    0.000    0.000 sre_parse.py:258(getwhile)
    69/64    0.000    0.000    0.001    0.000 box.py:458(__convert_and_store)
       36    0.000    0.000    0.001    0.000 scanner.py:665(fetch_plain)
       27    0.000    0.000    0.001    0.000 _make.py:326(<listcomp>)
       10    0.000    0.000    0.000    0.000 client_reqrep.py:265(request_info)
       44    0.000    0.000    0.000    0.000 markers.py:105(<lambda>)
      130    0.000    0.000    0.000    0.000 six.py:105(__init__)
       51    0.000    0.000    0.000    0.000 codecs.py:319(decode)
       55    0.000    0.000    0.000    0.000 socket.py:97(_intenum_converter)
        1    0.000    0.000    0.008    0.008 socket.py:47(<module>)
       13    0.000    0.000    0.002    0.000 selector_events.py:766(resume_reading)
     11/2    0.000    0.000    0.017    0.009 composer.py:117(compose_mapping_node)
        1    0.000    0.000    0.000    0.000 escsm.py:28(<module>)
      347    0.000    0.000    0.000    0.000 pyparsing.py:2118(streamline)
       36    0.000    0.000    0.000    0.000 pyparsing.py:3740(__str__)
        1    0.000    0.000    0.001    0.001 zb.py:3(<module>)
        1    0.000    0.000    0.005    0.005 tz.py:9(<module>)
        1    0.000    0.000    0.205    0.205 client_reqrep.py:1(<module>)
       17    0.000    0.000    0.001    0.000 __init__.py:2978(__contains__)
        5    0.000    0.000    0.000    0.000 __init__.py:141(__init__)
        1    0.000    0.000    0.000    0.000 status_codes.py:104(_init)
        4    0.000    0.000    0.001    0.000 sessions.py:344(__init__)
        4    0.000    0.000    0.031    0.008 base.py:1(<module>)
       72    0.000    0.000    0.000    0.000 typing.py:162(_collect_type_vars)
        9    0.000    0.000    0.000    0.000 connector.py:630(__init__)
      465    0.000    0.000    0.000    0.000 version.py:54(<lambda>)
        6    0.000    0.000    0.000    0.000 {built-in method _locale.nl_langinfo}
       38    0.000    0.000    0.000    0.000 sre_compile.py:432(_generate_overlap_table)
       78    0.000    0.000    0.003    0.000 traceback.py:278(line)
       37    0.000    0.000    0.003    0.000 parser.py:427(parse_block_mapping_key)
        1    0.000    0.000    0.000    0.000 quoprimime.py:55(<listcomp>)
       15    0.000    0.000    0.000    0.000 streams.py:482(__init__)
        3    0.000    0.000    0.012    0.004 _compat.py:1(<module>)
       10    0.000    0.000    0.000    0.000 streams.py:91(__init__)
        7    0.000    0.000    0.018    0.003 binance.py:23(schedule)
        1    0.000    0.000    0.008    0.008 pickle.py:24(<module>)
       27    0.000    0.000    0.082    0.003 base.py:905(_create_trigger)
       60    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:98(_path_isdir)
        1    0.000    0.000    0.012    0.012 ssl.py:91(<module>)
      198    0.000    0.000    0.000    0.000 scanner.py:309(remove_possible_simple_key)
       19    0.000    0.000    0.000    0.000 typing.py:209(_remove_dups_flatten)
        2    0.000    0.000    0.013    0.006 core.py:1(<module>)
       86    0.000    0.000    0.000    0.000 __init__.py:1830(__init__)
       25    0.000    0.000    0.000    0.000 memory.py:66(remove_job)
        1    0.000    0.000    0.000    0.000 queue.py:255(_PySimpleQueue)
       30    0.000    0.000    0.000    0.000 bitfinex.py:139(register_kline)
        1    0.000    0.000    0.008    0.008 depth.py:3(<module>)
       39    0.000    0.000    0.000    0.000 inspect.py:1818(_signature_is_builtin)
        1    0.000    0.000    0.005    0.005 inspect.py:27(<module>)
        1    0.000    0.000    0.008    0.008 __init__.py:11(default_loader)
        5    0.000    0.000    0.006    0.001 __init__.py:43(_run_later)
       15    0.000    0.000    0.002    0.000 core.py:374(decode)
        5    0.000    0.000    0.008    0.002 core.py:343(encode)
        1    0.000    0.000    0.020    0.020 connectionpool.py:1(<module>)
    69/64    0.000    0.000    0.001    0.000 boxing.py:17(__getitem__)
       26    0.000    0.000    0.004    0.000 _make.py:571(add_init)
        5    0.000    0.000    0.000    0.000 feedparser.py:139(__init__)
        1    0.000    0.000    0.000    0.000 pickle.py:1021(_Unpickler)
      369    0.000    0.000    0.001    0.000 __init__.py:2223(_normalize_cached)
       12    0.000    0.000    0.000    0.000 __init__.py:2238(_is_unpacked_egg)
      124    0.000    0.000    0.000    0.000 posixpath.py:64(isabs)
       67    0.000    0.000    0.001    0.000 posixpath.py:168(islink)
      261    0.000    0.000    0.000    0.000 intranges.py:31(_encode_range)
    69/64    0.000    0.000    0.001    0.000 box.py:416(__getitem__)
       27    0.000    0.000    0.001    0.000 _make.py:358(<listcomp>)
        5    0.000    0.000    0.000    0.000 helpers.py:633(__call__)
       33    0.000    0.000    0.000    0.000 requirements.py:54(<lambda>)
      177    0.000    0.000    0.000    0.000 pyparsing.py:3398(<genexpr>)
       35    0.000    0.000    0.152    0.004 main.py:42(main)
       28    0.000    0.000    0.000    0.000 enum.py:63(__init__)
       78    0.000    0.000    0.003    0.000 linecache.py:15(getline)
        1    0.000    0.000    0.003    0.003 auth.py:15(<module>)
        1    0.000    0.000    0.014    0.014 mbcsgroupprober.py:30(<module>)
        1    0.000    0.000    0.000    0.000 core.py:1684(Argument)
       51    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        6    0.000    0.000    0.000    0.000 _bootlocale.py:33(getpreferredencoding)
        7    0.000    0.000    0.013    0.002 huobi.py:24(schedule)
      235    0.000    0.000    0.000    0.000 __init__.py:388(<genexpr>)
        1    0.000    0.000 1500.391 1500.391 main.py:3(<module>)
        1    0.000    0.000    0.025    0.025 platform.py:747(_syscmd_uname)
       81    0.000    0.000    0.001    0.000 {built-in method _asyncio.get_event_loop}
       30    0.000    0.000    0.001    0.000 ipaddress.py:1116(_ip_int_from_string)
        1    0.000    0.000    0.000    0.000 cp949prober.py:34(CP949Prober)
        9    0.000    0.000    0.000    0.000 cookiejar.py:37(__init__)
       58    0.000    0.000    0.000    0.000 __init__.py:23(find_module)
       26    0.000    0.000    0.004    0.000 pyparsing.py:1024(extract_stack)
       20    0.000    0.000    0.000    0.000 queues.py:18(queue_factory)
        5    0.000    0.000    0.000    0.000 client.py:770(closed)
      166    0.000    0.000    0.000    0.000 tokens.py:3(__init__)
       10    0.000    0.000    0.009    0.001 __init__.py:635(_encode_host)
      286    0.000    0.000    0.000    0.000 intranges.py:34(_decode_range)
        1    0.000    0.000    0.014    0.014 connector.py:1(<module>)
       66    0.000    0.000    0.001    0.000 pyparsing.py:1419(tryParse)
      170    0.000    0.000    0.000    0.000 pyparsing.py:2020(setWhitespaceChars)
       41    0.000    0.000    0.000    0.000 {built-in method _imp.exec_dynamic}
       22    0.000    0.000    0.000    0.000 {built-in method _operator.getitem}
       26    0.000    0.000    0.004    0.000 parser.py:446(parse_block_mapping_value)
        1    0.000    0.000    0.014    0.014 shutil.py:5(<module>)
       42    0.000    0.000    0.000    0.000 pyparsing.py:2701(__str__)
      132    0.000    0.000    0.000    0.000 markers.py:46(__init__)
       25    0.000    0.000    0.001    0.000 date.py:47(__str__)
       20    0.000    0.000    0.000    0.000 weakref.py:406(__setitem__)
        1    0.000    0.000    0.000    0.000 opcode.py:37(<listcomp>)
        1    0.000    0.000    0.016    0.016 tempfile.py:24(<module>)
    54/10    0.000    0.000    0.002    0.000 pyparsing.py:3721(streamline)
       27    0.000    0.000    0.000    0.000 util.py:246(obj_to_ref)
       30    0.000    0.000    0.000    0.000 bitfinex.py:123(register_ticker)
       10    0.000    0.000    0.000    0.000 base_events.py:94(_ipaddr_info)
       10    0.000    0.000    0.000    0.000 {method 'getsockname' of '_socket.socket' objects}
        9    0.000    0.000    0.000    0.000 datetime.py:472(__new__)
        2    0.000    0.000    0.000    0.000 __init__.py:48(__init__)
       32    0.000    0.000    0.000    0.000 box.py:521(__setitem__)
        1    0.000    0.000    0.001    0.001 payload.py:1(<module>)
        1    0.000    0.000    0.000    0.000 big5prober.py:28(<module>)
        1    0.000    0.000    0.001    0.001 pickle.py:181(<listcomp>)
       13    0.000    0.000    0.002    0.000 sslproto.py:339(resume_reading)
        3    0.000    0.000    0.000    0.000 six.py:837(wrapper)
      123    0.000    0.000    0.000    0.000 constructor.py:159(construct_scalar)
       25    0.000    0.000    0.000    0.000 relativedelta.py:222(_fix)
       40    0.000    0.000    0.000    0.000 ipaddress.py:1268(__init__)
       10    0.000    0.000    0.000    0.000 client_reqrep.py:296(update_headers)
        1    0.000    0.000    0.004    0.004 subprocess.py:637(__init__)
        1    0.000    0.000    0.000    0.000 tasks.py:1(<module>)
        1    0.000    0.000    0.002    0.002 lzma.py:9(<module>)
       86    0.000    0.000    0.001    0.000 __init__.py:1502(_has)
       27    0.000    0.000    0.000    0.000 metaprogramming.py:267(create_attribute)
       23    0.000    0.000    0.000    0.000 enum.py:821(__or__)
        1    0.000    0.000    0.000    0.000 locales.py:1634(_map_locales)
       27    0.000    0.000    0.004    0.000 _make.py:564(add_hash)
        1    0.000    0.000    0.020    0.020 http_websocket.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sysconfig.py:153(_extend_dict)
      101    0.000    0.000    0.000    0.000 __init__.py:226(normalize)
        1    0.000    0.000    0.021    0.021 motor_asyncio.py:15(<module>)
      102    0.000    0.000    0.001    0.000 re.py:170(match)
       26    0.000    0.000    0.000    0.000 linecache.py:53(checkcache)
       41    0.000    0.000    0.000    0.000 parse.py:165(port)
        1    0.000    0.000    0.000    0.000 cookies.py:164(<dictcomp>)
      838    0.000    0.000    0.000    0.000 __init__.py:1990(__bool__)
        1    0.000    0.000    0.000    0.000 hmac.py:4(<module>)
        1    0.000    0.000    0.014    0.014 utils.py:9(<module>)
       39    0.000    0.000    0.000    0.000 dataclasses.py:863(<listcomp>)
      688    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.003    0.003 _make.py:1(<module>)
       10    0.000    0.000    0.001    0.000 http_writer.py:51(_write)
       40    0.000    0.000    0.000    0.000 <attrs generated hash f2655a98501270d5d1ffdb3754c98502030c8f69>:1(__hash__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3674(ParseElementEnhance)
        8    0.000    0.000    0.000    0.000 adapters.py:111(__init__)
        1    0.000    0.000    0.012    0.012 hdrs.py:1(<module>)
        1    0.000    0.000    0.009    0.009 __init__.py:24(<module>)
        1    0.000    0.000    0.000    0.000 inspect.py:316(getmembers)
      243    0.000    0.000    0.000    0.000 scanner.py:322(unwind_indent)
        5    0.000    0.000    0.000    0.000 http_websocket.py:239(__init__)
       49    0.000    0.000    0.001    0.000 pyparsing.py:1907(__or__)
